23-12-23;15:16:08;A;41.62336083333334;13.333618166666668; 19.43;994.77;59.696289; 31;33;
23-12-23;15:16:28;A;41.62333483333333;13.3336195; 19.43;994.73;59.057617; 27;29;
23-12-23;15:16:48;A;41.623309;13.333616166666667; 19.43;994.77;60.185547; 28;30;
23-12-23;15:17:08;A;41.62330566666667;13.333590666666666; 19.44;994.81;59.845703; 26;28;
23-12-23;15:17:28;A;41.62330266666667;13.3335725; 19.44;994.81;59.743164; 31;33;
23-12-23;15:17:48;A;41.623326166666665;13.333581833333334; 19.45;994.77;59.754883; 28;30;
23-12-23;15:18:08;A;41.6233315;13.333598166666667; 19.45;994.82;59.994141; 30;32;
23-12-23;15:18:28;A;41.62330083333333;13.333597166666667; 19.45;994.74;59.322266; 29;31;
23-12-23;15:18:48;A;41.623278666666664;13.333601333333334; 19.48;994.78;59.280273; 27;29;
23-12-23;15:19:08;A;41.623231833333335;13.333616; 19.48;994.81;60.112305; 31;33;
23-12-23;15:19:28;A;41.623141;13.333645; 19.48;994.78;60.157227; 31;33;
23-12-23;15:19:48;A;41.623088333333335;13.333665; 19.49;994.78;59.281250; 27;29;
23-12-23;15:20:08;A;41.62309416666667;13.333656166666668; 19.49;994.78;59.851562; 27;29;
23-12-23;15:20:28;A;41.623042;13.3336785; 19.49;994.83;59.783203; 28;30;
23-12-23;15:20:48;A;41.623116;13.333624166666667; 19.50;994.90;59.876953; 27;29;
23-12-23;15:21:08;A;41.623160666666664;13.333594; 19.48;994.82;59.999023; 27;29;
23-12-23;15:21:28;A;41.623225833333336;13.333570333333334; 19.49;994.91;59.988281; 29;31;
23-12-23;15:21:48;A;41.623258166666666;13.333562333333333; 19.50;994.90;59.535156; 27;29;
23-12-23;15:22:08;A;41.623250666666664;13.333559166666667; 19.49;994.88;59.759766; 31;33;
23-12-23;15:22:28;A;41.6232615;13.333569833333334; 19.50;994.85;59.511719; 27;29;
23-12-23;15:22:48;A;41.623262;13.333567666666667; 19.52;994.90;59.285156; 30;32;
23-12-23;15:23:08;A;41.62328866666667;13.333587833333333; 19.52;994.98;59.536133; 29;31;
23-12-23;15:23:28;A;41.623345666666665;13.3335975; 19.49;994.94;59.930664; 28;30;
